movieId,title,clean_title,year,genres,item_idx
346,Backbeat (1993),Backbeat,1993.0,Drama|Musical,339
347,Bitter Moon (1992),Bitter Moon,1992.0,Drama|Film-Noir|Romance,340
348,Bullets Over Broadway (1994),Bullets Over Broadway,1994.0,Comedy,341
349,Clear and Present Danger (1994),Clear and Present Danger,1994.0,Action|Crime|Drama|Thriller,342
350,"Client, The (1994)","Client, The",1994.0,Drama|Mystery|Thriller,343
351,"Corrina, Corrina (1994)","Corrina, Corrina",1994.0,Comedy|Drama|Romance,344
352,Crooklyn (1994),Crooklyn,1994.0,Comedy|Drama,345
353,"Crow, The (1994)","Crow, The",1994.0,Action|Crime|Fantasy|Thriller,346
354,Cobb (1994),Cobb,1994.0,Drama,347
355,"Flintstones, The (1994)","Flintstones, The",1994.0,Children|Comedy|Fantasy,348
356,Forrest Gump (1994),Forrest Gump,1994.0,Comedy|Drama|Romance|War,349
357,Four Weddings and a Funeral (1994),Four Weddings and a Funeral,1994.0,Comedy|Romance,350
358,Higher Learning (1995),Higher Learning,1995.0,Drama,351
359,I Like It Like That (1994),I Like It Like That,1994.0,Comedy|Drama|Romance,352
360,I Love Trouble (1994),I Love Trouble,1994.0,Action|Comedy,353
361,It Could Happen to You (1994),It Could Happen to You,1994.0,Comedy|Drama|Romance,354
362,"Jungle Book, The (1994)","Jungle Book, The",1994.0,Adventure|Children|Romance,355
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)","Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",1993.0,Documentary,356
364,"Lion King, The (1994)","Lion King, The",1994.0,Adventure|Animation|Children|Drama|Musical|IMAX,357
365,Little Buddha (1993),Little Buddha,1993.0,Drama,358
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",1994.0,Drama|Horror|Mystery|Thriller,359
367,"Mask, The (1994)","Mask, The",1994.0,Action|Comedy|Crime|Fantasy,360
368,Maverick (1994),Maverick,1994.0,Adventure|Comedy|Western,361
369,Mrs. Parker and the Vicious Circle (1994),Mrs. Parker and the Vicious Circle,1994.0,Drama,362
370,Naked Gun 33 1/3: The Final Insult (1994),Naked Gun 33 1/3: The Final Insult,1994.0,Action|Comedy,363
371,"Paper, The (1994)","Paper, The",1994.0,Comedy|Drama,364
372,Reality Bites (1994),Reality Bites,1994.0,Comedy|Drama|Romance,365
373,Red Rock West (1992),Red Rock West,1992.0,Thriller,366
374,Richie Rich (1994),Richie Rich,1994.0,Children|Comedy,367
375,Safe Passage (1994),Safe Passage,1994.0,Drama,368
376,"River Wild, The (1994)","River Wild, The",1994.0,Action|Thriller,369
377,Speed (1994),Speed,1994.0,Action|Romance|Thriller,370
378,Speechless (1994),Speechless,1994.0,Comedy|Romance,371
379,Timecop (1994),Timecop,1994.0,Action|Sci-Fi|Thriller,372
380,True Lies (1994),True Lies,1994.0,Action|Adventure|Comedy|Romance|Thriller,373
381,When a Man Loves a Woman (1994),When a Man Loves a Woman,1994.0,Drama|Romance,374
382,Wolf (1994),Wolf,1994.0,Drama|Horror|Romance|Thriller,375
383,Wyatt Earp (1994),Wyatt Earp,1994.0,Western,376
384,Bad Company (1995),Bad Company,1995.0,Action|Crime|Drama,377
385,"Man of No Importance, A (1994)","Man of No Importance, A",1994.0,Drama,378
386,S.F.W. (1994),S.F.W.,1994.0,Drama,379
387,"Low Down Dirty Shame, A (1994)","Low Down Dirty Shame, A",1994.0,Action|Comedy,380
388,Boys Life (1995),Boys Life,1995.0,Drama,381
389,"Colonel Chabert, Le (1994)","Colonel Chabert, Le",1994.0,Drama|Romance|War,382
390,Faster Pussycat! Kill! Kill! (1965),Faster Pussycat! Kill! Kill!,1965.0,Action|Crime|Drama,383
391,Jason's Lyric (1994),Jason's Lyric,1994.0,Crime|Drama,384
392,"Secret Adventures of Tom Thumb, The (1993)","Secret Adventures of Tom Thumb, The",1993.0,Adventure|Animation,385
393,Street Fighter (1994),Street Fighter,1994.0,Action|Adventure|Fantasy,386
394,Coldblooded (1995),Coldblooded,1995.0,Comedy,387
396,Fall Time (1995),Fall Time,1995.0,Drama,388
397,"Fear, The (1995)","Fear, The",1995.0,Horror,389
398,Frank and Ollie (1995),Frank and Ollie,1995.0,Documentary,390
400,Homage (1995),Homage,1995.0,Drama,391
402,Open Season (1996),Open Season,1996.0,Comedy,392
404,Brother Minister: The Assassination of Malcolm X (1994),Brother Minister: The Assassination of Malcolm X,1994.0,Documentary,393
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),1994.0,Action|Fantasy,394
406,Federal Hill (1994),Federal Hill,1994.0,Drama,395
407,In the Mouth of Madness (1995),In the Mouth of Madness,1995.0,Horror|Thriller,396
408,8 Seconds (1994),8 Seconds,1994.0,Drama,397
409,Above the Rim (1994),Above the Rim,1994.0,Crime|Drama,398
410,Addams Family Values (1993),Addams Family Values,1993.0,Children|Comedy|Fantasy,399
411,Martin Lawrence: You So Crazy (1994),Martin Lawrence: You So Crazy,1994.0,Comedy|Documentary,400
412,"Age of Innocence, The (1993)","Age of Innocence, The",1993.0,Drama,401
413,Airheads (1994),Airheads,1994.0,Comedy,402
414,"Air Up There, The (1994)","Air Up There, The",1994.0,Comedy,403
415,Another Stakeout (1993),Another Stakeout,1993.0,Comedy|Thriller,404
416,Bad Girls (1994),Bad Girls,1994.0,Western,405
417,Barcelona (1994),Barcelona,1994.0,Comedy|Romance,406
418,Being Human (1993),Being Human,1993.0,Drama,407
419,"Beverly Hillbillies, The (1993)","Beverly Hillbillies, The",1993.0,Comedy,408
420,Beverly Hills Cop III (1994),Beverly Hills Cop III,1994.0,Action|Comedy|Crime|Thriller,409
421,Black Beauty (1994),Black Beauty,1994.0,Adventure|Children|Drama,410
422,Blink (1994),Blink,1994.0,Thriller,411
423,Blown Away (1994),Blown Away,1994.0,Action|Thriller,412
424,Blue Chips (1994),Blue Chips,1994.0,Drama,413
425,Blue Sky (1994),Blue Sky,1994.0,Drama|Romance,414
426,Body Snatchers (1993),Body Snatchers,1993.0,Horror|Sci-Fi|Thriller,415
427,Boxing Helena (1993),Boxing Helena,1993.0,Drama|Mystery|Romance|Thriller,416
428,"Bronx Tale, A (1993)","Bronx Tale, A",1993.0,Drama,417
429,Cabin Boy (1994),Cabin Boy,1994.0,Comedy,418
430,Calendar Girl (1993),Calendar Girl,1993.0,Comedy|Drama,419
431,Carlito's Way (1993),Carlito's Way,1993.0,Crime|Drama,420
432,City Slickers II: The Legend of Curly's Gold (1994),City Slickers II: The Legend of Curly's Gold,1994.0,Adventure|Comedy|Western,421
433,Clean Slate (1994),Clean Slate,1994.0,Comedy,422
434,Cliffhanger (1993),Cliffhanger,1993.0,Action|Adventure|Thriller,423
435,Coneheads (1993),Coneheads,1993.0,Comedy|Sci-Fi,424
436,Color of Night (1994),Color of Night,1994.0,Drama|Thriller,425
437,Cops and Robbersons (1994),Cops and Robbersons,1994.0,Comedy,426
438,"Cowboy Way, The (1994)","Cowboy Way, The",1994.0,Action|Comedy|Drama,427
439,Dangerous Game (1993),Dangerous Game,1993.0,Drama,428
440,Dave (1993),Dave,1993.0,Comedy|Romance,429
441,Dazed and Confused (1993),Dazed and Confused,1993.0,Comedy,430
442,Demolition Man (1993),Demolition Man,1993.0,Action|Adventure|Sci-Fi,431
443,"Endless Summer 2, The (1994)","Endless Summer 2, The",1994.0,Adventure|Documentary,432
444,Even Cowgirls Get the Blues (1993),Even Cowgirls Get the Blues,1993.0,Comedy|Romance,433
445,Fatal Instinct (1993),Fatal Instinct,1993.0,Comedy,434
446,Farewell My Concubine (Ba wang bie ji) (1993),Farewell My Concubine (Ba wang bie ji),1993.0,Drama|Romance,435
447,"Favor, The (1994)","Favor, The",1994.0,Comedy|Romance,436
448,Fearless (1993),Fearless,1993.0,Drama,437
449,Fear of a Black Hat (1994),Fear of a Black Hat,1994.0,Comedy,438
450,With Honors (1994),With Honors,1994.0,Comedy|Drama,439
451,Flesh and Bone (1993),Flesh and Bone,1993.0,Drama|Mystery|Romance,440
452,Widows' Peak (1994),Widows' Peak,1994.0,Drama,441
453,For Love or Money (1993),For Love or Money,1993.0,Comedy|Romance,442
454,"Firm, The (1993)","Firm, The",1993.0,Drama|Thriller,443
455,Free Willy (1993),Free Willy,1993.0,Adventure|Children|Drama,444
456,Fresh (1994),Fresh,1994.0,Crime|Drama|Thriller,445
457,"Fugitive, The (1993)","Fugitive, The",1993.0,Thriller,446
458,Geronimo: An American Legend (1993),Geronimo: An American Legend,1993.0,Drama|Western,447
459,"Getaway, The (1994)","Getaway, The",1994.0,Action|Adventure|Crime|Drama|Romance|Thriller,448
460,Getting Even with Dad (1994),Getting Even with Dad,1994.0,Comedy,449
461,Go Fish (1994),Go Fish,1994.0,Drama|Romance,450
462,"Good Man in Africa, A (1994)","Good Man in Africa, A",1994.0,Action|Adventure,451
463,Guilty as Sin (1993),Guilty as Sin,1993.0,Crime|Drama|Thriller,452
464,Hard Target (1993),Hard Target,1993.0,Action|Adventure|Crime|Thriller,453
465,Heaven & Earth (1993),Heaven & Earth,1993.0,Action|Drama|War,454
466,Hot Shots! Part Deux (1993),Hot Shots! Part Deux,1993.0,Action|Comedy|War,455
467,Live Nude Girls (1995),Live Nude Girls,1995.0,Comedy,456
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)","Englishman Who Went Up a Hill But Came Down a Mountain, The",1995.0,Comedy|Romance,457
469,"House of the Spirits, The (1993)","House of the Spirits, The",1993.0,Drama|Romance,458
470,House Party 3 (1994),House Party 3,1994.0,Comedy,459
471,"Hudsucker Proxy, The (1994)","Hudsucker Proxy, The",1994.0,Comedy,460
472,I'll Do Anything (1994),I'll Do Anything,1994.0,Comedy|Drama,461
473,In the Army Now (1994),In the Army Now,1994.0,Comedy|War,462
474,In the Line of Fire (1993),In the Line of Fire,1993.0,Action|Thriller,463
475,In the Name of the Father (1993),In the Name of the Father,1993.0,Drama,464
476,"Inkwell, The (1994)","Inkwell, The",1994.0,Comedy|Drama,465
477,What's Love Got to Do with It? (1993),What's Love Got to Do with It?,1993.0,Drama|Musical,466
478,Jimmy Hollywood (1994),Jimmy Hollywood,1994.0,Comedy|Crime|Drama,467
479,Judgment Night (1993),Judgment Night,1993.0,Action|Crime|Thriller,468
480,Jurassic Park (1993),Jurassic Park,1993.0,Action|Adventure|Sci-Fi|Thriller,469
481,Kalifornia (1993),Kalifornia,1993.0,Drama|Thriller,470
482,Killing Zoe (1994),Killing Zoe,1994.0,Crime|Drama|Thriller,471
483,King of the Hill (1993),King of the Hill,1993.0,Drama,472
484,Lassie (1994),Lassie,1994.0,Adventure|Children,473
485,Last Action Hero (1993),Last Action Hero,1993.0,Action|Adventure|Comedy|Fantasy,474
486,Life with Mikey (1993),Life with Mikey,1993.0,Comedy,475
487,Lightning Jack (1994),Lightning Jack,1994.0,Comedy|Western,476
488,M. Butterfly (1993),M. Butterfly,1993.0,Drama|Romance,477
489,Made in America (1993),Made in America,1993.0,Comedy,478
490,Malice (1993),Malice,1993.0,Thriller,479
491,"Man Without a Face, The (1993)","Man Without a Face, The",1993.0,Drama,480
492,Manhattan Murder Mystery (1993),Manhattan Murder Mystery,1993.0,Comedy|Mystery,481
493,Menace II Society (1993),Menace II Society,1993.0,Action|Crime|Drama,482
494,Executive Decision (1996),Executive Decision,1996.0,Action|Adventure|Thriller,483
495,In the Realm of the Senses (Ai no corrida) (1976),In the Realm of the Senses (Ai no corrida),1976.0,Drama,484
496,What Happened Was... (1994),What Happened Was...,1994.0,Comedy|Drama|Romance|Thriller,485
497,Much Ado About Nothing (1993),Much Ado About Nothing,1993.0,Comedy|Romance,486
498,Mr. Jones (1993),Mr. Jones,1993.0,Drama|Romance,487
499,Mr. Wonderful (1993),Mr. Wonderful,1993.0,Comedy|Romance,488
500,Mrs. Doubtfire (1993),Mrs. Doubtfire,1993.0,Comedy|Drama,489
501,Naked (1993),Naked,1993.0,Drama,490
502,"Next Karate Kid, The (1994)","Next Karate Kid, The",1994.0,Action|Children|Romance,491
503,"New Age, The (1994)","New Age, The",1994.0,Drama,492
504,No Escape (1994),No Escape,1994.0,Action|Drama|Sci-Fi,493
505,North (1994),North,1994.0,Comedy,494
506,Orlando (1992),Orlando,1992.0,Drama|Fantasy|Romance,495
507,"Perfect World, A (1993)","Perfect World, A",1993.0,Crime|Drama|Thriller,496
508,Philadelphia (1993),Philadelphia,1993.0,Drama,497
509,"Piano, The (1993)","Piano, The",1993.0,Drama|Romance,498
510,Poetic Justice (1993),Poetic Justice,1993.0,Drama,499
511,"Program, The (1993)","Program, The",1993.0,Action|Drama,500
512,"Puppet Masters, The (1994)","Puppet Masters, The",1994.0,Horror|Sci-Fi,501
513,Radioland Murders (1994),Radioland Murders,1994.0,Comedy|Mystery|Romance,502
514,"Ref, The (1994)","Ref, The",1994.0,Comedy,503
515,"Remains of the Day, The (1993)","Remains of the Day, The",1993.0,Drama|Romance,504
516,Renaissance Man (1994),Renaissance Man,1994.0,Comedy|Drama,505
517,Rising Sun (1993),Rising Sun,1993.0,Action|Drama|Mystery,506
518,"Road to Wellville, The (1994)","Road to Wellville, The",1994.0,Comedy,507
519,RoboCop 3 (1993),RoboCop 3,1993.0,Action|Crime|Drama|Sci-Fi|Thriller,508
520,Robin Hood: Men in Tights (1993),Robin Hood: Men in Tights,1993.0,Comedy,509
521,Romeo Is Bleeding (1993),Romeo Is Bleeding,1993.0,Crime|Thriller,510
522,Romper Stomper (1992),Romper Stomper,1992.0,Action|Drama,511
523,Ruby in Paradise (1993),Ruby in Paradise,1993.0,Drama,512
524,Rudy (1993),Rudy,1993.0,Drama,513
525,"Saint of Fort Washington, The (1993)","Saint of Fort Washington, The",1993.0,Drama,514
526,"Savage Nights (Nuits fauves, Les) (1992)","Savage Nights (Nuits fauves, Les)",1992.0,Drama,515
527,Schindler's List (1993),Schindler's List,1993.0,Drama|War,516
528,"Scout, The (1994)","Scout, The",1994.0,Comedy|Drama,517
529,Searching for Bobby Fischer (1993),Searching for Bobby Fischer,1993.0,Drama,518
530,Second Best (1994),Second Best,1994.0,Drama,519
531,"Secret Garden, The (1993)","Secret Garden, The",1993.0,Children|Drama,520
532,Serial Mom (1994),Serial Mom,1994.0,Comedy|Crime|Horror,521
533,"Shadow, The (1994)","Shadow, The",1994.0,Action|Adventure|Fantasy|Mystery,522
534,Shadowlands (1993),Shadowlands,1993.0,Drama|Romance,523
535,Short Cuts (1993),Short Cuts,1993.0,Drama,524
536,"Simple Twist of Fate, A (1994)","Simple Twist of Fate, A",1994.0,Drama,525
537,Sirens (1994),Sirens,1994.0,Drama,526
538,Six Degrees of Separation (1993),Six Degrees of Separation,1993.0,Drama,527
539,Sleepless in Seattle (1993),Sleepless in Seattle,1993.0,Comedy|Drama|Romance,528
540,Sliver (1993),Sliver,1993.0,Thriller,529
541,Blade Runner (1982),Blade Runner,1982.0,Action|Sci-Fi|Thriller,530
542,Son in Law (1993),Son in Law,1993.0,Comedy|Drama|Romance,531
543,So I Married an Axe Murderer (1993),So I Married an Axe Murderer,1993.0,Comedy|Romance|Thriller,532
544,Striking Distance (1993),Striking Distance,1993.0,Action|Crime,533
546,Super Mario Bros. (1993),Super Mario Bros.,1993.0,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,534
547,Surviving the Game (1994),Surviving the Game,1994.0,Action|Adventure|Thriller,535
548,Terminal Velocity (1994),Terminal Velocity,1994.0,Action|Mystery|Thriller,536
549,Thirty-Two Short Films About Glenn Gould (1993),Thirty-Two Short Films About Glenn Gould,1993.0,Drama|Musical,537
550,Threesome (1994),Threesome,1994.0,Comedy|Romance,538
551,"Nightmare Before Christmas, The (1993)","Nightmare Before Christmas, The",1993.0,Animation|Children|Fantasy|Musical,539
552,"Three Musketeers, The (1993)","Three Musketeers, The",1993.0,Action|Adventure|Comedy|Romance,540
553,Tombstone (1993),Tombstone,1993.0,Action|Drama|Western,541
554,Trial by Jury (1994),Trial by Jury,1994.0,Crime|Drama|Thriller,542
555,True Romance (1993),True Romance,1993.0,Crime|Thriller,543
556,"War Room, The (1993)","War Room, The",1993.0,Documentary,544
558,"Pagemaster, The (1994)","Pagemaster, The",1994.0,Action|Adventure|Animation|Children|Fantasy,545
559,"Paris, France (1993)","Paris, France",1993.0,Comedy,546
560,"Beans of Egypt, Maine, The (1994)","Beans of Egypt, Maine, The",1994.0,Drama,547
561,Killer (Bulletproof Heart) (1994),Killer (Bulletproof Heart),1994.0,Drama|Thriller,548
562,Welcome to the Dollhouse (1995),Welcome to the Dollhouse,1995.0,Comedy|Drama,549
563,Germinal (1993),Germinal,1993.0,Drama|Romance,550
564,Chasers (1994),Chasers,1994.0,Comedy,551
565,Cronos (1993),Cronos,1993.0,Drama|Horror,552
566,Naked in New York (1994),Naked in New York,1994.0,Comedy|Romance,553
567,Kika (1993),Kika,1993.0,Comedy|Drama,554
568,Bhaji on the Beach (1993),Bhaji on the Beach,1993.0,Comedy|Drama,555
569,Little Big League (1994),Little Big League,1994.0,Comedy|Drama,556
570,"Slingshot, The (Kådisbellan) (1993)","Slingshot, The (Kådisbellan)",1993.0,Comedy|Drama,557
571,"Wedding Gift, The (1994)","Wedding Gift, The",1994.0,Drama|Romance,558
572,Foreign Student (1994),Foreign Student,1994.0,Drama,559
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)","Ciao, Professore! (Io speriamo che me la cavo)",1992.0,Drama,560
574,Spanking the Monkey (1994),Spanking the Monkey,1994.0,Comedy|Drama,561
575,"Little Rascals, The (1994)","Little Rascals, The",1994.0,Children|Comedy,562
576,Fausto (1993),Fausto,1993.0,Comedy,563
577,Andre (1994),Andre,1994.0,Adventure|Children|Drama,564
579,"Escort, The (Scorta, La) (1993)","Escort, The (Scorta, La)",1993.0,Crime|Thriller,565
580,Princess Caraboo (1994),Princess Caraboo,1994.0,Drama,566
581,"Celluloid Closet, The (1995)","Celluloid Closet, The",1995.0,Documentary,567
582,Métisse (Café au Lait) (1993),Métisse (Café au Lait),1993.0,Comedy|Drama,568
583,Dear Diary (Caro Diario) (1994),Dear Diary (Caro Diario),1994.0,Comedy|Drama,569
584,I Don't Want to Talk About It (De eso no se habla) (1993),I Don't Want to Talk About It (De eso no se habla),1993.0,Drama|Romance,570
585,"Brady Bunch Movie, The (1995)","Brady Bunch Movie, The",1995.0,Comedy,571
586,Home Alone (1990),Home Alone,1990.0,Children|Comedy,572
587,Ghost (1990),Ghost,1990.0,Comedy|Drama|Fantasy|Romance|Thriller,573
588,Aladdin (1992),Aladdin,1992.0,Adventure|Animation|Children|Comedy|Musical,574
589,Terminator 2: Judgment Day (1991),Terminator 2: Judgment Day,1991.0,Action|Sci-Fi,575
590,Dances with Wolves (1990),Dances with Wolves,1990.0,Adventure|Drama|Western,576
591,Tough and Deadly (1995),Tough and Deadly,1995.0,Action|Drama|Thriller,577
592,Batman (1989),Batman,1989.0,Action|Crime|Thriller,578
593,"Silence of the Lambs, The (1991)","Silence of the Lambs, The",1991.0,Crime|Horror|Thriller,579
594,Snow White and the Seven Dwarfs (1937),Snow White and the Seven Dwarfs,1937.0,Animation|Children|Drama|Fantasy|Musical,580
595,Beauty and the Beast (1991),Beauty and the Beast,1991.0,Animation|Children|Fantasy|Musical|Romance|IMAX,581
596,Pinocchio (1940),Pinocchio,1940.0,Animation|Children|Fantasy|Musical,582
597,Pretty Woman (1990),Pretty Woman,1990.0,Comedy|Romance,583
598,Window to Paris (Okno v Parizh) (1994),Window to Paris (Okno v Parizh),1994.0,Comedy|Fantasy,584
599,"Wild Bunch, The (1969)","Wild Bunch, The",1969.0,Adventure|Western,585
600,Love and a .45 (1994),Love and a .45,1994.0,Action|Comedy|Crime,586
601,"Wooden Man's Bride, The (Yan shen) (1994)","Wooden Man's Bride, The (Yan shen)",1994.0,Drama,587
602,"Great Day in Harlem, A (1994)","Great Day in Harlem, A",1994.0,Documentary,588
603,"Bye Bye, Love (1995)","Bye Bye, Love",1995.0,Comedy,589
605,One Fine Day (1996),One Fine Day,1996.0,Drama|Romance,590
606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,1995.0,Fantasy|Horror,591
608,Fargo (1996),Fargo,1996.0,Comedy|Crime|Drama|Thriller,592
609,Homeward Bound II: Lost in San Francisco (1996),Homeward Bound II: Lost in San Francisco,1996.0,Adventure|Children,593
610,Heavy Metal (1981),Heavy Metal,1981.0,Action|Adventure|Animation|Horror|Sci-Fi,594
611,Hellraiser: Bloodline (1996),Hellraiser: Bloodline,1996.0,Action|Horror|Sci-Fi,595
612,"Pallbearer, The (1996)","Pallbearer, The",1996.0,Comedy,596
613,Jane Eyre (1996),Jane Eyre,1996.0,Drama|Romance,597
614,Loaded (1994),Loaded,1994.0,Drama|Thriller,598
615,Bread and Chocolate (Pane e cioccolata) (1973),Bread and Chocolate (Pane e cioccolata),1973.0,Comedy|Drama,599
616,"Aristocats, The (1970)","Aristocats, The",1970.0,Animation|Children,600
